"track_name","min_played","artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"Weight",0.0274666666666667,"Freddie Gibbs","0Y4inQK6OespitzD6ijMwb","6JaEv20qGvSgIHQbxwtjUu","album","2018-06-22","2018","day","0.873","0.696","4","-5.176","0","0.22","0.219","0.000177","0.326","0.771","160.036","21QNvLDoeQS1G4FxRvZNBL","https://api.spotify.com/v1/audio-analysis/21QNvLDoeQS1G4FxRvZNBL","4","1","168009","TRUE","https://api.spotify.com/v1/tracks/21QNvLDoeQS1G4FxRvZNBL","FALSE","https://p.scdn.co/mp3-preview/d2d6c8fefb685b6a8388dc456a6b2b9972a1d940?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:21QNvLDoeQS1G4FxRvZNBL","https://open.spotify.com/track/21QNvLDoeQS1G4FxRvZNBL","Freddie","E","minor","E minor"
"Take Me to Church",0.0261,"Hozier","2FXC3k01G6Gw61bmprjgqS","04E0aLUdCHnhnnYrDDvcHq","album","2014-10-07","2014","day","0.575","0.664","4","-5.303","0","0.0481","0.637","0","0.116","0.437","129.07","0aOluBqXYd0rFSCsgDyAWX","https://api.spotify.com/v1/audio-analysis/0aOluBqXYd0rFSCsgDyAWX","4","1","241693","FALSE","https://api.spotify.com/v1/tracks/0aOluBqXYd0rFSCsgDyAWX","FALSE","https://p.scdn.co/mp3-preview/333349ad660d769df4c7dbe970c34854150a7aed?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:0aOluBqXYd0rFSCsgDyAWX","https://open.spotify.com/track/0aOluBqXYd0rFSCsgDyAWX","Hozier","E","minor","E minor"
"Take Me to Church",0.0261,"Hozier","2FXC3k01G6Gw61bmprjgqS","4Pv7m8D82A1Xun7xNCKZjJ","album","2014-09-19","2014","day","0.566","0.664","4","-5.303","0","0.0464","0.634","0","0.116","0.437","128.945","1CS7Sd1u5tWkstBhpssyjP","https://api.spotify.com/v1/audio-analysis/1CS7Sd1u5tWkstBhpssyjP","4","1","241693","FALSE","https://api.spotify.com/v1/tracks/1CS7Sd1u5tWkstBhpssyjP","FALSE","https://p.scdn.co/mp3-preview/d6170162e349338277c97d2fab42c386701a4089?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:1CS7Sd1u5tWkstBhpssyjP","https://open.spotify.com/track/1CS7Sd1u5tWkstBhpssyjP","Hozier (Expanded Edition)","E","minor","E minor"
"April",0.0259166666666667,"The Lumineers","16oZKvXb6WkQlVAjwo2Wbg","0cGGGHvqwMD2J7bNz8TG3s","album","2019-09-13","2019","day","0.438","0.0311","1","-22.587","0","0.0562","0.99","0.904","0.086","0.104","179.442","5GkLiVMMsFjvXNlPCfrAOC","https://api.spotify.com/v1/audio-analysis/5GkLiVMMsFjvXNlPCfrAOC","4","3","50080","FALSE","https://api.spotify.com/v1/tracks/5GkLiVMMsFjvXNlPCfrAOC","FALSE","https://p.scdn.co/mp3-preview/e81bc8ea610b915dcb35f463473dac4f4d674239?cid=c754a384dab5409faec10df188bbe142","3","track","spotify:track:5GkLiVMMsFjvXNlPCfrAOC","https://open.spotify.com/track/5GkLiVMMsFjvXNlPCfrAOC","III","C#","minor","C# minor"
"Enchanted",0.0255333333333333,"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09","2017","day","0.535","0.626","8","-3.895","1","0.0274","0.0717","0.00127","0.158","0.218","81.963","5lg33MHs1BoUtJVClw8ZpI","https://api.spotify.com/v1/audio-analysis/5lg33MHs1BoUtJVClw8ZpI","4","1","353253","FALSE","https://api.spotify.com/v1/tracks/5lg33MHs1BoUtJVClw8ZpI","FALSE",NA,"24","track","spotify:track:5lg33MHs1BoUtJVClw8ZpI","https://open.spotify.com/track/5lg33MHs1BoUtJVClw8ZpI","reputation Stadium Tour Surprise Song Playlist","G#","major","G# major"
"Enchanted",0.0255333333333333,"Taylor Swift","06HL4z0CvFAxyc27GXpf02","5EpMjweRD573ASl7uNiHym","album","2010-10-25","2010","day","0.455","0.623","8","-3.878","1","0.0288","0.0739","0.000424","0.146","0.208","163.893","14LtANuaslKWyYbktUrHBU","https://api.spotify.com/v1/audio-analysis/14LtANuaslKWyYbktUrHBU","4","1","352186","FALSE","https://api.spotify.com/v1/tracks/14LtANuaslKWyYbktUrHBU","FALSE",NA,"9","track","spotify:track:14LtANuaslKWyYbktUrHBU","https://open.spotify.com/track/14LtANuaslKWyYbktUrHBU","Speak Now (Deluxe Edition)","G#","major","G# major"
"Enchanted",0.0255333333333333,"Taylor Swift","06HL4z0CvFAxyc27GXpf02","5MfAxS5zz8MlfROjGQVXhy","album","2010-10-25","2010","day","0.455","0.623","8","-3.878","1","0.0288","0.0739","0.000424","0.146","0.208","163.893","10eBRyImhfqVvkiVEGf0N0","https://api.spotify.com/v1/audio-analysis/10eBRyImhfqVvkiVEGf0N0","4","1","352186","FALSE","https://api.spotify.com/v1/tracks/10eBRyImhfqVvkiVEGf0N0","FALSE",NA,"9","track","spotify:track:10eBRyImhfqVvkiVEGf0N0","https://open.spotify.com/track/10eBRyImhfqVvkiVEGf0N0","Speak Now","G#","major","G# major"
"This Town",0.0243666666666667,"Kacey Musgraves","70kkdajctXSbqSMJbQO424","16OVlXWsTKjUkhkPxkgUVa","album","2015-06-23","2015","day","0.646","0.48","8","-8.188","1","0.0554","0.555","0","0.358","0.68","79.977","3UiLY7hftHR1NrfHEsDZ21","https://api.spotify.com/v1/audio-analysis/3UiLY7hftHR1NrfHEsDZ21","4","1","177493","FALSE","https://api.spotify.com/v1/tracks/3UiLY7hftHR1NrfHEsDZ21","FALSE",NA,"5","track","spotify:track:3UiLY7hftHR1NrfHEsDZ21","https://open.spotify.com/track/3UiLY7hftHR1NrfHEsDZ21","Pageant Material","G#","major","G# major"
"This Town",0.0243666666666667,"Elton John","3PhoLpVuITZKcymswpck5b","0xuxPr53iRlhWCu7QqHH24","album","1985-11-07","1985","day","0.785","0.845","10","-9.468","1","0.0322","0.0863","0.0107","0.145","0.805","119.166","65mcPebdGSUMX6VioUCV3X","https://api.spotify.com/v1/audio-analysis/65mcPebdGSUMX6VioUCV3X","4","1","236533","FALSE","https://api.spotify.com/v1/tracks/65mcPebdGSUMX6VioUCV3X","FALSE",NA,"1","track","spotify:track:65mcPebdGSUMX6VioUCV3X","https://open.spotify.com/track/65mcPebdGSUMX6VioUCV3X","Ice On Fire","A#","major","A# major"
"BLOOD.",0.0236666666666667,"Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","4alcGHjstaALJHHiljfy3H","album","2017-12-08","2017","day","0.357","0.238","8","-16.78","0","0.265","0.142","0.0859","0.55","0.494","156.907","1WonGCoO1sz7I4aD0HRbXy","https://api.spotify.com/v1/audio-analysis/1WonGCoO1sz7I4aD0HRbXy","4","1","118066","TRUE","https://api.spotify.com/v1/tracks/1WonGCoO1sz7I4aD0HRbXy","FALSE",NA,"14","track","spotify:track:1WonGCoO1sz7I4aD0HRbXy","https://open.spotify.com/track/1WonGCoO1sz7I4aD0HRbXy","DAMN. COLLECTORS EDITION.","G#","minor","G# minor"
"BLOOD.",0.0236666666666667,"Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","4eLPsYPBmXABThSJ821sqY","album","2017-04-14","2017","day","0.357","0.238","8","-16.78","0","0.265","0.142","0.0859","0.55","0.494","156.907","1n4jwRVXdkK2U34nBDUKKT","https://api.spotify.com/v1/audio-analysis/1n4jwRVXdkK2U34nBDUKKT","4","1","118066","TRUE","https://api.spotify.com/v1/tracks/1n4jwRVXdkK2U34nBDUKKT","FALSE",NA,"1","track","spotify:track:1n4jwRVXdkK2U34nBDUKKT","https://open.spotify.com/track/1n4jwRVXdkK2U34nBDUKKT","DAMN.","G#","minor","G# minor"
"Guerrilla",0.0232166666666667,"Remi Wolf","0NB5HROxc8dDBXpkIi1v3d","7dMtse1hCWqbfFGMLW2clA","album","2022-06-03","2022","day","0.804","0.777","0","-4.465","0","0.099","0.0254","0.000177","0.0549","0.472","96.007","07LCvNSI6TiYdDhcOZb8AU","https://api.spotify.com/v1/audio-analysis/07LCvNSI6TiYdDhcOZb8AU","4","1","164773","TRUE","https://api.spotify.com/v1/tracks/07LCvNSI6TiYdDhcOZb8AU","FALSE",NA,"9","track","spotify:track:07LCvNSI6TiYdDhcOZb8AU","https://open.spotify.com/track/07LCvNSI6TiYdDhcOZb8AU","Juno (Deluxe)","C","minor","C minor"
"Guerrilla",0.0232166666666667,"Remi Wolf","0NB5HROxc8dDBXpkIi1v3d","7tJ8Wtej161vR0uCbGDiDR","album","2021-10-15","2021","day","0.802","0.771","0","-4.455","0","0.103","0.0287","0.000188","0.053","0.478","95.996","5u7jcaSQzataRZ3EHDGGN7","https://api.spotify.com/v1/audio-analysis/5u7jcaSQzataRZ3EHDGGN7","4","1","164782","TRUE","https://api.spotify.com/v1/tracks/5u7jcaSQzataRZ3EHDGGN7","FALSE",NA,"4","track","spotify:track:5u7jcaSQzataRZ3EHDGGN7","https://open.spotify.com/track/5u7jcaSQzataRZ3EHDGGN7","Juno","C","minor","C minor"
"Skylight - Montclair, NJ",0.0232166666666667,"Pinegrove","2gbT6GPXMis0OAkZbEQCYB","5vmuul5vSPAwPnD50b4jPe","album","2023-05-12","2023","day","0.398","0.435","2","-10.443","1","0.0292","0.0976","0.0334","0.385","0.259","98.851","4hoX9PK0B8v3LQtcebNk9n","https://api.spotify.com/v1/audio-analysis/4hoX9PK0B8v3LQtcebNk9n","4","1","256113","FALSE","https://api.spotify.com/v1/tracks/4hoX9PK0B8v3LQtcebNk9n","FALSE","https://p.scdn.co/mp3-preview/e7cbb6e78894d3772c01fc29f94aded101a7acc5?cid=c754a384dab5409faec10df188bbe142","12","track","spotify:track:4hoX9PK0B8v3LQtcebNk9n","https://open.spotify.com/track/4hoX9PK0B8v3LQtcebNk9n","Montclair (Live at the Wellmont Theater)","D","major","D major"
"Stupid Skit",0.0216666666666667,"Logic","4xRYI6VqpkE3UwrDrAZL8L","5gJDUpoOlZxxgk2SDsTa6h","album","2021-07-30","2021","day","0.838","0.694","11","-6.234","1","0.176","0.189","0.000129","0.131","0.783","77.037","0aROixALIghwvjNG4iD8pI","https://api.spotify.com/v1/audio-analysis/0aROixALIghwvjNG4iD8pI","4","1","49535","TRUE","https://api.spotify.com/v1/tracks/0aROixALIghwvjNG4iD8pI","FALSE",NA,"8","track","spotify:track:0aROixALIghwvjNG4iD8pI","https://open.spotify.com/track/0aROixALIghwvjNG4iD8pI","Bobby Tarantino III","B","major","B major"
"Let's Kill Tonight",0.0212833333333333,"Panic! At The Disco","20JZFwl6HVl6yg8a4H3ZqK","5S0nsfYhHa1uz10V4yoWSL","album","2011-03-18","2011","day","0.455","0.867","9","-3.445","0","0.151","0.00428","5.01e-05","0.0998","0.29","185.977","14uvyd51Ha7FihKHlOtUig","https://api.spotify.com/v1/audio-analysis/14uvyd51Ha7FihKHlOtUig","4","1","213520","FALSE","https://api.spotify.com/v1/tracks/14uvyd51Ha7FihKHlOtUig","FALSE","https://p.scdn.co/mp3-preview/e19f0bf23a57622c88941242da89bc10dde954a5?cid=c754a384dab5409faec10df188bbe142","2","track","spotify:track:14uvyd51Ha7FihKHlOtUig","https://open.spotify.com/track/14uvyd51Ha7FihKHlOtUig","Vices & Virtues","A","minor","A minor"
"Please Welcome The Pinedads - Montclair, NJ",0.0208833333333333,"Pinegrove","2gbT6GPXMis0OAkZbEQCYB","5vmuul5vSPAwPnD50b4jPe","album","2023-05-12","2023","day","0.348","0.569","9","-13.687","0","0.197","0.876","6.9e-05","0.957","0.323","90.934","6PXxxWZE33rUSzQ4l3detv","https://api.spotify.com/v1/audio-analysis/6PXxxWZE33rUSzQ4l3detv","5","1","61977","FALSE","https://api.spotify.com/v1/tracks/6PXxxWZE33rUSzQ4l3detv","FALSE","https://p.scdn.co/mp3-preview/b19f80a82bed8af0299e3f1bf94705e8b9163114?cid=c754a384dab5409faec10df188bbe142","15","track","spotify:track:6PXxxWZE33rUSzQ4l3detv","https://open.spotify.com/track/6PXxxWZE33rUSzQ4l3detv","Montclair (Live at the Wellmont Theater)","A","minor","A minor"
"Spiral - Montclair, NJ",0.0208833333333333,"Pinegrove","2gbT6GPXMis0OAkZbEQCYB","5vmuul5vSPAwPnD50b4jPe","album","2023-05-12","2023","day","0.449","0.684","0","-8.867","1","0.0501","0.0734","0","0.606","0.164","124.139","13Vm7svvoCFmjNlTfyc8Vl","https://api.spotify.com/v1/audio-analysis/13Vm7svvoCFmjNlTfyc8Vl","3","1","70004","FALSE","https://api.spotify.com/v1/tracks/13Vm7svvoCFmjNlTfyc8Vl","FALSE","https://p.scdn.co/mp3-preview/b84a415c6b0ddbf12c276da50f79a05f7270616d?cid=c754a384dab5409faec10df188bbe142","8","track","spotify:track:13Vm7svvoCFmjNlTfyc8Vl","https://open.spotify.com/track/13Vm7svvoCFmjNlTfyc8Vl","Montclair (Live at the Wellmont Theater)","C","major","C major"
"Still into You",0.0205,"Paramore","74XFHRwlV6OrjEM0A2NCMF","7J2hXOVq8FZ367dTczV7oH","album","2013-04-09","2013","day","0.602","0.923","5","-3.763","1","0.044","0.0098","0","0.0561","0.765","136.01","3SXXFIZel1VQQ4ENiqozxi","https://api.spotify.com/v1/audio-analysis/3SXXFIZel1VQQ4ENiqozxi","4","1","216013","FALSE","https://api.spotify.com/v1/tracks/3SXXFIZel1VQQ4ENiqozxi","FALSE","https://p.scdn.co/mp3-preview/4abdea56e053fe7d0f4f4e446b43d404b28edf69?cid=c754a384dab5409faec10df188bbe142","9","track","spotify:track:3SXXFIZel1VQQ4ENiqozxi","https://open.spotify.com/track/3SXXFIZel1VQQ4ENiqozxi","Paramore (Deluxe Edition)","F","major","F major"
"Still into You",0.0205,"Paramore","74XFHRwlV6OrjEM0A2NCMF","4sgYpkIASM1jVlNC8Wp9oF","album","2013-04-05","2013","day","0.602","0.923","5","-3.763","1","0.044","0.0098","0","0.0561","0.765","136.01","1yjY7rpaAQvKwpdUliHx0d","https://api.spotify.com/v1/audio-analysis/1yjY7rpaAQvKwpdUliHx0d","4","1","216013","FALSE","https://api.spotify.com/v1/tracks/1yjY7rpaAQvKwpdUliHx0d","FALSE","https://p.scdn.co/mp3-preview/4abdea56e053fe7d0f4f4e446b43d404b28edf69?cid=c754a384dab5409faec10df188bbe142","9","track","spotify:track:1yjY7rpaAQvKwpdUliHx0d","https://open.spotify.com/track/1yjY7rpaAQvKwpdUliHx0d","Paramore","F","major","F major"
"Momma",0.0201166666666667,"Kendrick Lamar","2YZyLoL8N0Wb9xBt1NhZWg","7ycBtnsMtyVbbwTfJwRjSP","album","2015-03-16","2015","day","0.615","0.743","1","-4.58","1","0.325","0.254","0","0.665","0.515","111.914","0CjJqkWOpIUXdem5hUcxAk","https://api.spotify.com/v1/audio-analysis/0CjJqkWOpIUXdem5hUcxAk","5","1","283120","TRUE","https://api.spotify.com/v1/tracks/0CjJqkWOpIUXdem5hUcxAk","FALSE",NA,"9","track","spotify:track:0CjJqkWOpIUXdem5hUcxAk","https://open.spotify.com/track/0CjJqkWOpIUXdem5hUcxAk","To Pimp A Butterfly","C#","major","C# major"
"(Fuck A) Silver Lining",0.0197333333333333,"Panic! At The Disco","20JZFwl6HVl6yg8a4H3ZqK","6ApYSpXF8GxZAgBTHDzYge","album","2018-06-22","2018","day","0.577","0.939","1","-1.352","0","0.108","0.0272","0","0.24","0.714","105.092","3BDxv4ORzOpXAsa4lWVl4i","https://api.spotify.com/v1/audio-analysis/3BDxv4ORzOpXAsa4lWVl4i","4","1","168613","TRUE","https://api.spotify.com/v1/tracks/3BDxv4ORzOpXAsa4lWVl4i","FALSE","https://p.scdn.co/mp3-preview/01719c8cb99d7dc5a9ad1c792960b77712e77c20?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:3BDxv4ORzOpXAsa4lWVl4i","https://open.spotify.com/track/3BDxv4ORzOpXAsa4lWVl4i","Pray for the Wicked","C#","minor","C# minor"
"Vibin' Out",0.01895,"FKJ","2FwDTncULUnmANIh7qKa5z","0jJ7mMkCkTe7p9EJgSRxgi","album","2017-03-03","2017","day","0.41","0.169","3","-11.422","1","0.0485","0.847","0.00327","0.117","0.208","89.494","6SEolIp22t0DzeBfCBo3hr","https://api.spotify.com/v1/audio-analysis/6SEolIp22t0DzeBfCBo3hr","4","1","311837","FALSE","https://api.spotify.com/v1/tracks/6SEolIp22t0DzeBfCBo3hr","FALSE","https://p.scdn.co/mp3-preview/444eb3b2a23095f63d30e6dafef6ead8364c631a?cid=c754a384dab5409faec10df188bbe142","5","track","spotify:track:6SEolIp22t0DzeBfCBo3hr","https://open.spotify.com/track/6SEolIp22t0DzeBfCBo3hr","French Kiwi Juice","D#","major","D# major"
"coney island (feat. The National)",0.0185666666666667,"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6AORtDjduMM3bupSWzbTSG","album","2021-01-07","2021","day","0.537","0.537","8","-11.266","1","0.0617","0.819","0.000904","0.142","0.292","107.895","2awNGIJHodfLZSClB3PYhz","https://api.spotify.com/v1/audio-analysis/2awNGIJHodfLZSClB3PYhz","4","1","275320","FALSE","https://api.spotify.com/v1/tracks/2awNGIJHodfLZSClB3PYhz","FALSE",NA,"9","track","spotify:track:2awNGIJHodfLZSClB3PYhz","https://open.spotify.com/track/2awNGIJHodfLZSClB3PYhz","evermore (deluxe version)","G#","major","G# major"
"coney island (feat. The National)",0.0185666666666667,"Taylor Swift","06HL4z0CvFAxyc27GXpf02","2Xoteh7uEpea4TohMxjtaq","album","2020-12-11","2020","day","0.537","0.537","8","-11.266","1","0.0617","0.819","0.000904","0.142","0.292","107.895","3k7ne7VmH43ZPWxPdvPUgR","https://api.spotify.com/v1/audio-analysis/3k7ne7VmH43ZPWxPdvPUgR","4","1","275320","FALSE","https://api.spotify.com/v1/tracks/3k7ne7VmH43ZPWxPdvPUgR","FALSE",NA,"9","track","spotify:track:3k7ne7VmH43ZPWxPdvPUgR","https://open.spotify.com/track/3k7ne7VmH43ZPWxPdvPUgR","evermore","G#","major","G# major"
"Bonfire",0.0139166666666667,"Childish Gambino","73sIBHcqh3Z3NyqHKZ7FOL","2nkHPk6e7TgemWh07yFHxh","album","2011-11-15","2011","day","0.506","0.745","1","-6.041","1","0.332","0.0594","0","0.373","0.284","161.798","25ypHCQpDX2nrDFly7eZLZ","https://api.spotify.com/v1/audio-analysis/25ypHCQpDX2nrDFly7eZLZ","4","1","192946","TRUE","https://api.spotify.com/v1/tracks/25ypHCQpDX2nrDFly7eZLZ","FALSE","https://p.scdn.co/mp3-preview/5bead2db6ec6720d47e7065f365641ebc8e052ec?cid=c754a384dab5409faec10df188bbe142","3","track","spotify:track:25ypHCQpDX2nrDFly7eZLZ","https://open.spotify.com/track/25ypHCQpDX2nrDFly7eZLZ","Camp","C#","major","C# major"
"Forgotten",0.0116,"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","28DUZ0itKISf2sr6hlseMy","album","2020-10-09","2020","day","0.616","0.947","8","-3.817","0","0.11","0.0132","0","0.366","0.498","108.198","3QIPgdsvQpX6caei3iNJCe","https://api.spotify.com/v1/audio-analysis/3QIPgdsvQpX6caei3iNJCe","4","1","194426","FALSE","https://api.spotify.com/v1/tracks/3QIPgdsvQpX6caei3iNJCe","FALSE","https://p.scdn.co/mp3-preview/a8f2c7ff2713ec08bebf2110ce2b654352df6c1a?cid=c754a384dab5409faec10df188bbe142","10","track","spotify:track:3QIPgdsvQpX6caei3iNJCe","https://open.spotify.com/track/3QIPgdsvQpX6caei3iNJCe","Hybrid Theory (20th Anniversary Edition)","G#","minor","G# minor"
"Forgotten",0.0116,"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","6hPkbAV3ZXpGZBGUvL6jVM","album","2000-10-24","2000","day","0.615","0.947","8","-3.817","0","0.11","0.0132","0","0.366","0.498","108.193","7kxM3UJwN6rHAW5kwdlAHK","https://api.spotify.com/v1/audio-analysis/7kxM3UJwN6rHAW5kwdlAHK","4","1","194426","FALSE","https://api.spotify.com/v1/tracks/7kxM3UJwN6rHAW5kwdlAHK","FALSE","https://p.scdn.co/mp3-preview/5588382cf9929624f026d1e3bc324bdc97247964?cid=c754a384dab5409faec10df188bbe142","10","track","spotify:track:7kxM3UJwN6rHAW5kwdlAHK","https://open.spotify.com/track/7kxM3UJwN6rHAW5kwdlAHK","Hybrid Theory (Bonus Edition)","G#","minor","G# minor"
"Lady Lie",0.0104333333333333,"Rainbow Kitten Surprise","4hz8tIajF2INpgM0qzPJz2","0dWSX9CFOP26qyoIppxPbd","album","2015-04-25","2015","day","0.585","0.299","9","-10.455","0","0.039","0.378","0","0.228","0.323","131.988","0WfGTBuunLcpavSgSBdpar","https://api.spotify.com/v1/audio-analysis/0WfGTBuunLcpavSgSBdpar","4","1","215426","FALSE","https://api.spotify.com/v1/tracks/0WfGTBuunLcpavSgSBdpar","FALSE","https://p.scdn.co/mp3-preview/d9917aa7f46c40d871043a7f535e9ac947a070c9?cid=c754a384dab5409faec10df188bbe142","5","track","spotify:track:0WfGTBuunLcpavSgSBdpar","https://open.spotify.com/track/0WfGTBuunLcpavSgSBdpar","RKS","A","minor","A minor"
"Massive",0.00695,"Linkin Park","6XyY86QOPPrYVGvF9ch6wz","3Q9wXhEAX7NYCPP0hxIuDz","album","2023-04-07","2023","day","0.389","0.995","6","-3.495","0","0.0931","9.75e-05","3.98e-05","0.197","0.407","80.004","3NvAcUYxfyZhW2ALOGknXB","https://api.spotify.com/v1/audio-analysis/3NvAcUYxfyZhW2ALOGknXB","4","6","188028","FALSE","https://api.spotify.com/v1/tracks/3NvAcUYxfyZhW2ALOGknXB","FALSE","https://p.scdn.co/mp3-preview/6214203658f8bdf2e22b2cf0322a366de1114ddd?cid=c754a384dab5409faec10df188bbe142","4","track","spotify:track:3NvAcUYxfyZhW2ALOGknXB","https://open.spotify.com/track/3NvAcUYxfyZhW2ALOGknXB","Meteora 20th Anniversary Edition","F#","minor","F# minor"
"Someone New",0.00695,"Hozier","2FXC3k01G6Gw61bmprjgqS","04E0aLUdCHnhnnYrDDvcHq","album","2014-10-07","2014","day","0.446","0.533","7","-5.955","1","0.046","0.427","3.26e-06","0.332","0.58","183.81","0efT4YKQLQx2YHbp6vgRX8","https://api.spotify.com/v1/audio-analysis/0efT4YKQLQx2YHbp6vgRX8","4","1","222813","FALSE","https://api.spotify.com/v1/tracks/0efT4YKQLQx2YHbp6vgRX8","FALSE","https://p.scdn.co/mp3-preview/787fa7276faaa67d7e575de2288af7c6d159718c?cid=c754a384dab5409faec10df188bbe142","4","track","spotify:track:0efT4YKQLQx2YHbp6vgRX8","https://open.spotify.com/track/0efT4YKQLQx2YHbp6vgRX8","Hozier","G","major","G major"
"Someone New",0.00695,"Hozier","2FXC3k01G6Gw61bmprjgqS","4Pv7m8D82A1Xun7xNCKZjJ","album","2014-09-19","2014","day","0.443","0.533","7","-5.956","1","0.0473","0.429","3.66e-06","0.332","0.596","183.791","2DNXgvkyv35vTWvdgjs7qn","https://api.spotify.com/v1/audio-analysis/2DNXgvkyv35vTWvdgjs7qn","4","1","222813","FALSE","https://api.spotify.com/v1/tracks/2DNXgvkyv35vTWvdgjs7qn","FALSE","https://p.scdn.co/mp3-preview/02e87019d26c818328a91c33c10509224b880916?cid=c754a384dab5409faec10df188bbe142","4","track","spotify:track:2DNXgvkyv35vTWvdgjs7qn","https://open.spotify.com/track/2DNXgvkyv35vTWvdgjs7qn","Hozier (Expanded Edition)","G","major","G major"
"Someone New",0.00695,"Caroline Rose","06W84OT2eFUNVwG85UsxJw","0t3bYFMzeZg2iO5yVCUpIG","album","2020-03-06","2020","day","0.605","0.629","9","-6.816","0","0.0312","0.508","0.0439","0.123","0.444","111.94","28h4OL4v5GoxHFo144slqz","https://api.spotify.com/v1/audio-analysis/28h4OL4v5GoxHFo144slqz","4","1","188326","FALSE","https://api.spotify.com/v1/tracks/28h4OL4v5GoxHFo144slqz","FALSE","https://p.scdn.co/mp3-preview/81dbd75023cc849876a3aef0f283fb76c39a188e?cid=c754a384dab5409faec10df188bbe142","7","track","spotify:track:28h4OL4v5GoxHFo144slqz","https://open.spotify.com/track/28h4OL4v5GoxHFo144slqz","Superstar","A","minor","A minor"
"Cadmium - Montclair, NJ",0.00656666666666667,"Pinegrove","2gbT6GPXMis0OAkZbEQCYB","5vmuul5vSPAwPnD50b4jPe","album","2023-05-12","2023","day","0.384","0.513","4","-8.64","1","0.039","0.151","0","0.66","0.342","141.221","3DiHLfKTgoTOLWsuBVIDYc","https://api.spotify.com/v1/audio-analysis/3DiHLfKTgoTOLWsuBVIDYc","4","1","258829","FALSE","https://api.spotify.com/v1/tracks/3DiHLfKTgoTOLWsuBVIDYc","FALSE","https://p.scdn.co/mp3-preview/e6e7530ce1c5f4a7b5269199ad876a97b46b2555?cid=c754a384dab5409faec10df188bbe142","6","track","spotify:track:3DiHLfKTgoTOLWsuBVIDYc","https://open.spotify.com/track/3DiHLfKTgoTOLWsuBVIDYc","Montclair (Live at the Wellmont Theater)","E","major","E major"
"Clubhouse",0.00656666666666667,"Mac Miller","4LLpKhyESsyAXpc4laK94U","2Tyx5dLhHYkx6zeAdVaTzN","album","2015-09-18","2015","day","0.785","0.616","0","-5.927","0","0.239","0.235","0","0.2","0.907","115.187","7rdyAfIm1t6h6I1gyLtD17","https://api.spotify.com/v1/audio-analysis/7rdyAfIm1t6h6I1gyLtD17","4","1","180866","TRUE","https://api.spotify.com/v1/tracks/7rdyAfIm1t6h6I1gyLtD17","FALSE","https://p.scdn.co/mp3-preview/b7e82f1f8b9b065aca1cbd832aea5f21395b0cb9?cid=c754a384dab5409faec10df188bbe142","8","track","spotify:track:7rdyAfIm1t6h6I1gyLtD17","https://open.spotify.com/track/7rdyAfIm1t6h6I1gyLtD17","GO:OD AM","C","minor","C minor"
"Fire Squad",0.00656666666666667,"J. Cole","6l3HvQ5sa6mXTsMTB19rO5","0UMMIkurRUmkruZ3KGBLtG","album","2014-12-09","2014","day","0.551","0.755","11","-7.053","1","0.419","0.279","0","0.508","0.574","175.895","6sf35vqrEAN8fOFzrKmv9A","https://api.spotify.com/v1/audio-analysis/6sf35vqrEAN8fOFzrKmv9A","4","1","288123","TRUE","https://api.spotify.com/v1/tracks/6sf35vqrEAN8fOFzrKmv9A","FALSE",NA,"6","track","spotify:track:6sf35vqrEAN8fOFzrKmv9A","https://open.spotify.com/track/6sf35vqrEAN8fOFzrKmv9A","2014 Forest Hills Drive","B","major","B major"
"Foreword (feat. Rex Orange County)",0.00656666666666667,"Tyler, The Creator","4V8LLVI7PbaPR0K2TGSxFF","2nkto6YNI4rUYTLqEwWJ3o","album","2017-07-21","2017","day","0.734","0.671","1","-7.107","1","0.0315","0.118","0.00317","0.352","0.113","94.025","33i3xxHB4YSYGYbtJrwwO8","https://api.spotify.com/v1/audio-analysis/33i3xxHB4YSYGYbtJrwwO8","4","1","194080","TRUE","https://api.spotify.com/v1/tracks/33i3xxHB4YSYGYbtJrwwO8","FALSE","https://p.scdn.co/mp3-preview/6a094ca813bc320fbec9378d70984704f5e96039?cid=c754a384dab5409faec10df188bbe142","1","track","spotify:track:33i3xxHB4YSYGYbtJrwwO8","https://open.spotify.com/track/33i3xxHB4YSYGYbtJrwwO8","Flower Boy","C#","major","C# major"
